%% File Creation: 2010-07-14 12:46:36
% File Content: 
%   Please refer to the species-specific README file in the
%   appropriate directory folder at ftp://ftp.cmdl.noaa.gov/ccg.
% Contact: 
%   Compound: CO2 (In Situ)
%   Pieter Tans
%   tel: (303) 497-6678
%   email: Pieter.Tans@noaa.gov

% year month day value stddev #hours_averaged
1986  9 13   345.35  0.17  7
1986  9 14   345.56  0.19 21
1986  9 15   345.50  0.20 18
1986  9 16   345.66  0.10 18
1986  9 17  -999.99 -9.99  0
1986  9 18   345.72  0.10  9
1986  9 19  -999.99 -9.99  0
1986  9 20   345.44  0.15  7
1986  9 21   344.94  0.20 20
1986  9 22   344.08  0.12  7
1986  9 23   344.15  0.13 12
1986  9 24   344.28  0.18 12
1986  9 25   344.36  0.18  8
1986  9 26   344.42  0.13  2
1986  9 27   344.74  0.23  8
1986  9 28   345.06  0.10  5
1986  9 29   345.08  0.25 11
1986  9 30   344.88  0.14 15
1986 10  1   344.93  0.17  7
1986 10  2   344.21  0.21 14
1986 10  3   344.00  0.12 18
1986 10  4   344.05  0.22 15
1986 10  5   343.93  0.16 20
1986 10  6   343.95  0.16 17
1986 10  7   343.89  0.15 17
1986 10  8   343.68  0.10 12
1986 10  9   343.97  0.15 18
1986 10 10   344.42  0.12 17
1986 10 11   344.26  0.18 17
1986 10 12   344.23  0.14 16
1986 10 13   344.44  0.16  9
1986 10 14   344.39  0.13 15
1986 10 15   344.13  0.15 19
1986 10 16   343.99  0.18 18
1986 10 17   344.23  0.21 14
1986 10 18   344.36  0.07  6
1986 10 19   344.09  0.12  5
1986 10 20   344.47  0.23 19
1986 10 21   344.10  0.14  8
1986 10 22   344.52  0.16 15
1986 10 23   344.41  0.19 18
1986 10 24   343.84  0.20  6
1986 10 25   344.09  0.16 13
1986 10 26   344.85  0.12 12
1986 10 27   344.69  0.17 10
1986 10 28   345.23  0.21 10
1986 10 29  -999.99 -9.99  0
1986 10 30   345.17  0.17  2
1986 10 31   345.21  0.14 10
1986 11  1   345.25  0.17  8
1986 11  2   345.10  0.14 15
1986 11  3   345.31  0.19 11
1986 11  4   345.35  0.21 10
1986 11  5   345.15  0.10  7
1986 11  6   345.38  0.17  3
1986 11  7   345.30  0.13 13
1986 11  8   345.31  0.11 19
1986 11  9   345.51  0.18  4
1986 11 10   345.63  0.16  6
1986 11 11   345.67  0.23 12
1986 11 12   345.89  0.16 16
1986 11 13   345.86  0.18 12
1986 11 14   345.80  0.20 22
1986 11 15   345.65  0.17 10
1986 11 16   345.47  0.19 11
1986 11 17   345.52  0.18 11
1986 11 18   345.23  0.15  7
1986 11 19   345.66  0.00  2
1986 11 20   346.08  0.14 10
1986 11 21   345.64  0.18 12
1986 11 22   345.51  0.12 11
1986 11 23   345.58  0.12 20
1986 11 24   345.63  0.12 22
1986 11 25   345.68  0.12 13
1986 11 26   346.37  0.15 14
1986 11 27   346.36  0.18 19
1986 11 28   346.29  0.13 19
1986 11 29   346.34  0.09 20
1986 11 30   346.57  0.18 24
1986 12  1   346.49  0.16 13
1986 12  2   346.44  0.15 20
1986 12  3   346.47  0.09  8
1986 12  4   346.67  0.16 17
1986 12  5   346.74  0.12  7
1986 12  6   347.05  0.25 14
1986 12  7   347.03  0.13 14
1986 12  8   346.73  0.23 15
1986 12  9   346.57  0.13 15
1986 12 10   346.75  0.10 16
1986 12 11   346.84  0.14 20
1986 12 12   346.90  0.20 16
1986 12 13   346.75  0.11 16
1986 12 14   346.62  0.09 24
1986 12 15   346.70  0.19 18
1986 12 16   346.61  0.08 21
1986 12 17   346.76  0.15 11
1986 12 18   346.81  0.07 18
1986 12 19   347.04  0.23 17
1986 12 20   347.01  0.04  4
1986 12 21   347.03  0.14 21
1986 12 22   346.94  0.13 18
1986 12 23  -999.99 -9.99  0
1986 12 24   347.65  0.18  4
1986 12 25   347.71  0.12  3
1986 12 26   347.13  0.19 10
1986 12 27   347.15  0.22  9
1986 12 28   347.03  0.16 18
1986 12 29   347.04  0.11 19
1986 12 30   346.93  0.09 12
1986 12 31   346.94  0.08  3
1987  1  1   347.68  0.16 15
1987  1  2   347.74  0.17 12
1987  1  3   347.56  0.12 23
1987  1  4   347.45  0.10 20
1987  1  5   347.92  0.11  4
1987  1  6   347.96  0.18 17
1987  1  7   347.65  0.16 15
1987  1  8   347.61  0.28  4
1987  1  9   347.57  0.17  9
1987  1 10   347.79  0.14  4
1987  1 11   348.93  0.23 16
1987  1 12   349.55  0.10 17
1987  1 13   348.69  0.24  6
1987  1 14   348.40  0.20 13
1987  1 15   348.46  0.12 13
1987  1 16   348.30  0.19 21
1987  1 17   348.26  0.17 17
1987  1 18   348.11  0.10 12
1987  1 19   348.45  0.22 13
1987  1 20   348.54  0.14 23
1987  1 21   348.30  0.18 17
1987  1 22   348.70  0.15  4
1987  1 23   348.13  0.26 21
1987  1 24   347.87  0.25 18
1987  1 25   347.99  0.15 10
1987  1 26   349.12  0.11  5
1987  1 27   349.03  0.16 13
1987  1 28   347.96  0.12  8
1987  1 29   347.96  0.09  5
1987  1 30  -999.99 -9.99  0
1987  1 31   347.96  0.11 23
1987  2  1   348.06  0.14 21
1987  2  2   348.38  0.18 21
1987  2  3   348.26  0.11 22
1987  2  4   348.08  0.18 12
1987  2  5   348.86  0.18 17
1987  2  6   348.82  0.08 13
1987  2  7   348.12  0.12 15
1987  2  8   347.87  0.16 20
1987  2  9   347.90  0.15 22
1987  2 10   347.82  0.10 24
1987  2 11   347.80  0.12 19
1987  2 12   348.28  0.12 21
1987  2 13   348.17  0.09 21
1987  2 14   348.33  0.14 19
1987  2 15   348.39  0.11 24
1987  2 16   348.49  0.21  5
1987  2 17   348.71  0.10  9
1987  2 18   348.89  0.17  8
1987  2 19   348.85  0.19 17
1987  2 20   348.89  0.21 21
1987  2 21   348.50  0.16 20
1987  2 22   348.47  0.14 15
1987  2 23   348.56  0.18 14
1987  2 24   348.86  0.20  9
1987  2 25   349.44  0.20  4
1987  2 26   349.40  0.06  2
1987  2 27   349.53  0.13  9
1987  2 28   349.60  0.26  7
1987  3  1   349.75  0.28  7
1987  3  2   349.57  0.18 10
1987  3  3   349.37  0.17 23
1987  3  4   349.27  0.15 17
1987  3  5   348.45  0.23 16
1987  3  6   348.26  0.12 17
1987  3  7   348.92  0.14  8
1987  3  8   349.05  0.20 17
1987  3  9   349.66  0.13 10
1987  3 10   349.11  0.21 18
1987  3 11   348.90  0.15  8
1987  3 12   348.68  0.25 12
1987  3 13   348.76  0.09  4
1987  3 14   348.94  0.25 17
1987  3 15  -999.99 -9.99  0
1987  3 16  -999.99 -9.99  0
1987  3 17   349.58  0.13 11
1987  3 18   349.76  0.27  9
1987  3 19   349.88  0.18 13
1987  3 20   349.84  0.15 15
1987  3 21   349.81  0.15 18
1987  3 22   349.77  0.16 22
1987  3 23   349.81  0.03  4
1987  3 24   350.30  0.04  2
1987  3 25   350.07  0.10 10
1987  3 26   350.04  0.15 20
1987  3 27   350.37  0.15 20
1987  3 28   350.66  0.17 18
1987  3 29   350.49  0.10  7
1987  3 30  -999.99 -9.99  0
1987  3 31  -999.99 -9.99  0
1987  4  1   352.40  0.06  6
1987  4  2   351.45  0.08  5
1987  4  3   351.08  0.23 11
1987  4  4   350.44  0.08 18
1987  4  5   350.65  0.19 13
1987  4  6   351.27  0.14  5
1987  4  7   351.34  0.29  3
1987  4  8   351.56  0.11  5
1987  4  9   350.11  0.12  5
1987  4 10   349.96  0.09  6
1987  4 11   350.33  0.29 12
1987  4 12   350.54  0.06  6
1987  4 13   350.30  0.25  5
1987  4 14   350.73  0.26 15
1987  4 15   350.41  0.15 12
1987  4 16   351.18  0.12  7
1987  4 17   351.44  0.14 14
1987  4 18   351.25  0.17 21
1987  4 19   351.28  0.13 13
1987  4 20   351.57  0.23 12
1987  4 21   351.78  0.25 18
1987  4 22   351.54  0.13 18
1987  4 23   351.29  0.14 20
1987  4 24   351.48  0.08 21
1987  4 25   351.07  0.13 15
1987  4 26   351.24  0.17 20
1987  4 27   351.73  0.24 24
1987  4 28   351.71  0.18 17
1987  4 29   351.23  0.11 12
1987  4 30   351.30  0.23  6
1987  5  1   351.08  0.05  6
1987  5  2   351.08  0.09 12
1987  5  3   350.79  0.09  9
1987  5  4   351.34  0.15  9
1987  5  5   351.79  0.06  3
1987  5  6   351.99  0.12  8
1987  5  7   352.23  0.17 11
1987  5  8   352.24  0.10 20
1987  5  9   352.27  0.15 20
1987  5 10   352.04  0.26 13
1987  5 11   352.07  0.18 17
1987  5 12   351.87  0.15 19
1987  5 13   351.74  0.11  7
1987  5 14   351.94  0.10 21
1987  5 15   351.83  0.14 19
1987  5 16   351.97  0.13 12
1987  5 17   351.82  0.15 21
1987  5 18   351.65  0.14 17
1987  5 19   351.71  0.16 19
1987  5 20   352.10  0.25  9
1987  5 21   352.00  0.17 18
1987  5 22   351.76  0.13  9
1987  5 23   351.82  0.15 18
1987  5 24   352.43  0.06  6
1987  5 25   352.22  0.16 13
1987  5 26   351.98  0.12 16
1987  5 27   352.13  0.14 15
1987  5 28   352.07  0.14 13
1987  5 29   351.38  0.12  3
1987  5 30   351.54  0.25  8
1987  5 31   352.18  0.08 17
1987  6  1   352.20  0.15 13
1987  6  2   352.20  0.17 18
1987  6  3   351.99  0.21 10
1987  6  4   351.85  0.13 11
1987  6  5   351.72  0.22  9
1987  6  6   351.88  0.17  9
1987  6  7   351.86  0.18 14
1987  6  8   351.93  0.21  4
1987  6  9   351.79  0.12 11
1987  6 10   351.77  0.13 10
1987  6 11   351.66  0.11  9
1987  6 12   351.35  0.18  6
1987  6 13   351.42  0.17 14
1987  6 14   351.24  0.20 15
1987  6 15   351.02  0.12 18
1987  6 16   351.20  0.18 19
1987  6 17   351.35  0.13 12
1987  6 18   351.26  0.10  9
1987  6 19   351.26  0.15 10
1987  6 20   351.29  0.25  6
1987  6 21   350.87  0.13 20
1987  6 22   351.42  0.19 17
1987  6 23   351.23  0.27 15
1987  6 24  -999.99 -9.99  0
1987  6 25   351.13  0.11  7
1987  6 26   351.57  0.05  2
1987  6 27   351.06  0.11 14
1987  6 28   351.18  0.23 15
1987  6 29  -999.99 -9.99  0
1987  6 30   350.93  0.04  4
1987  7  1   350.91  0.18 10
1987  7  2   350.17  0.17 10
1987  7  3   349.72  0.18 20
1987  7  4   349.25  0.21  9
1987  7  5   349.41  0.12  6
1987  7  6   349.20  0.16  4
1987  7  7   349.89  0.18  8
1987  7  8   350.00  0.00  2
1987  7  9   350.79  0.13 13
1987  7 10   350.72  0.11 11
1987  7 11   350.63  0.20 22
1987  7 12   350.45  0.17 15
1987  7 13   349.45  0.12  3
1987  7 14   348.69  0.01  2
1987  7 15   349.18  0.05  2
1987  7 16   349.81  0.19  5
1987  7 17   350.20  0.17  5
1987  7 18   349.81  0.15  7
1987  7 19   348.87  0.07  4
1987  7 20   349.21  0.07  3
1987  7 21  -999.99 -9.99  0
1987  7 22   349.98  0.15  7
1987  7 23   349.95  0.18  7
1987  7 24  -999.99 -9.99  0
1987  7 25   350.06  0.18 11
1987  7 26  -999.99 -9.99  0
1987  7 27   349.91  0.14  4
1987  7 28   350.05  0.01  2
1987  7 29   349.94  0.03  3
1987  7 30   349.47  0.13  3
1987  7 31   349.26  0.21  4
1987  8  1   349.08  0.08  5
1987  8  2   349.30  0.15  6
1987  8  3   349.13  0.14  5
1987  8  4   347.57  0.13  2
1987  8  5   347.10  0.25  4
1987  8  6   346.55  0.18  5
1987  8  7   347.13  0.06  3
1987  8  8  -999.99 -9.99  0
1987  8  9   348.13  0.23  6
1987  8 10  -999.99 -9.99  0
1987  8 11   349.01  0.14  3
1987  8 12   348.40  0.11 17
1987  8 13   348.32  0.14 11
1987  8 14   347.88  0.15  4
1987  8 15   348.45  0.03 12
1987  8 16   348.51  0.15 13
1987  8 17   348.60  0.18  2
1987  8 18  -999.99 -9.99  0
1987  8 19  -999.99 -9.99  0
1987  8 20   347.94  0.17 10
1987  8 21   348.08  0.15  4
1987  8 22   347.84  0.21 16
1987  8 23   347.94  0.08 15
1987  8 24   347.71  0.13 15
1987  8 25   346.10  0.02  2
1987  8 26   345.35  0.10  5
1987  8 27   345.17  0.08  2
1987  8 28  -999.99 -9.99  0
1987  8 29   345.69  0.04  3
1987  8 30   346.02  0.23 10
1987  8 31   347.41  0.11  5
1987  9  1   346.73  0.08  8
1987  9  2   347.10  0.19  7
1987  9  3   347.08  0.18  5
1987  9  4   347.38  0.17  8
1987  9  5   347.06  0.15 10
1987  9  6   346.69  0.14  5
1987  9  7   346.73  0.13  2
1987  9  8   346.43  0.23 13
1987  9  9   345.62  0.12  7
1987  9 10   346.37  0.05  4
1987  9 11   346.48  0.23  8
1987  9 12   346.55  0.22 16
1987  9 13   346.26  0.10 10
1987  9 14   346.04  0.16  3
1987  9 15   346.42  0.21  6
1987  9 16   346.56  0.19 16
1987  9 17   346.72  0.14 13
1987  9 18   346.80  0.13 15
1987  9 19   346.87  0.16 17
1987  9 20   346.19  0.23  7
1987  9 21   344.95  0.14  7
1987  9 22   345.27  0.17 11
1987  9 23   345.26  0.14 10
1987  9 24   345.61  0.06  2
1987  9 25  -999.99 -9.99  0
1987  9 26   345.88  0.13 15
1987  9 27   346.10  0.09  5
1987  9 28   347.13  0.10  4
1987  9 29   346.89  0.05  6
1987  9 30   345.89  0.17  7
1987 10  1   345.81  0.21 15
1987 10  2   345.60  0.21 15
1987 10  3   345.49  0.09 23
1987 10  4   345.61  0.13  8
1987 10  5  -999.99 -9.99  0
1987 10  6   346.49  0.01  2
1987 10  7   346.87  0.13  2
1987 10  8   346.63  0.16 19
1987 10  9   346.71  0.19 18
1987 10 10   345.94  0.23 19
1987 10 11   346.12  0.25  9
1987 10 12   346.15  0.15  4
1987 10 13   346.83  0.04  2
1987 10 14   347.14  0.05  2
1987 10 15   346.71  0.10 13
1987 10 16   346.57  0.21 10
1987 10 17   346.20  0.09  6
1987 10 18   346.25  0.11 18
1987 10 19   346.42  0.24  8
1987 10 20   347.17  0.11  7
1987 10 21   346.99  0.17 16
1987 10 22   346.80  0.21 19
1987 10 23   346.67  0.15 13
1987 10 24   346.83  0.18 13
1987 10 25   346.61  0.13  3
1987 10 26   346.60  0.13 19
1987 10 27   346.42  0.09 19
1987 10 28   346.63  0.14 10
1987 10 29   346.63  0.15 18
1987 10 30   346.72  0.20 10
1987 10 31   347.05  0.25 17
1987 11  1   347.05  0.08 21
1987 11  2   347.23  0.13  6
1987 11  3   347.01  0.19  3
1987 11  4   347.07  0.09 14
1987 11  5   347.08  0.08 18
1987 11  6   347.63  0.12  6
1987 11  7   347.72  0.16  8
1987 11  8   347.78  0.21 14
1987 11  9   347.02  0.15  6
1987 11 10   347.06  0.05  6
1987 11 11   347.38  0.23  7
1987 11 12   347.41  0.17 22
1987 11 13   347.25  0.09 23
1987 11 14   347.35  0.14 13
1987 11 15   347.47  0.13 16
1987 11 16   347.91  0.23 17
1987 11 17   347.95  0.15 16
1987 11 18   347.75  0.07 17
1987 11 19   347.82  0.20  6
1987 11 20   347.95  0.24 12
1987 11 21  -999.99 -9.99  0
1987 11 22  -999.99 -9.99  0
1987 11 23   348.21  0.21 16
1987 11 24   348.35  0.17  6
1987 11 25   348.74  0.14  5
1987 11 26   349.03  0.11 20
1987 11 27   348.87  0.12 22
1987 11 28   348.77  0.12 24
1987 11 29   348.47  0.17 24
1987 11 30  -999.99 -9.99  0
1987 12  1   349.13  0.14  5
1987 12  2   348.86  0.15 14
1987 12  3   348.61  0.23 17
1987 12  4   348.44  0.13 12
1987 12  5   348.63  0.24 18
1987 12  6   348.35  0.16 21
1987 12  7   348.73  0.15  6
1987 12  8   348.48  0.20 14
1987 12  9   348.44  0.09 18
1987 12 10   348.43  0.11 18
1987 12 11   348.63  0.16  7
1987 12 12   349.14  0.09 16
1987 12 13   348.98  0.15 15
1987 12 14  -999.99 -9.99  0
1987 12 15   349.16  0.16  9
1987 12 16   349.03  0.12 10
1987 12 17   348.98  0.15 13
1987 12 18   348.96  0.14 22
1987 12 19   349.35  0.14 11
1987 12 20   349.16  0.18 15
1987 12 21   349.05  0.12  9
1987 12 22   349.08  0.11 15
1987 12 23   349.30  0.13 14
1987 12 24   349.25  0.12 16
1987 12 25   349.19  0.08 19
1987 12 26   349.42  0.15 19
1987 12 27   349.59  0.15 15
1987 12 28   349.80  0.17  2
1987 12 29   349.58  0.19  4
1987 12 30   349.64  0.21  8
1987 12 31   349.48  0.10 11
1988  1  1   349.55  0.20 16
1988  1  2   349.85  0.20 21
1988  1  3   349.70  0.19 15
1988  1  4   349.89  0.24 16
1988  1  5   349.74  0.09 10
1988  1  6   349.92  0.15 16
1988  1  7   350.19  0.10 15
1988  1  8   350.14  0.09 22
1988  1  9   350.28  0.14 23
1988  1 10   350.24  0.17 10
1988  1 11   350.11  0.12 20
1988  1 12   349.95  0.09 23
1988  1 13   350.06  0.14  9
1988  1 14   350.03  0.13  5
1988  1 15   350.03  0.19 12
1988  1 16   350.07  0.18 10
1988  1 17   350.01  0.11 11
1988  1 18   349.99  0.10 20
1988  1 19   350.48  0.19  6
1988  1 20   350.45  0.07  9
1988  1 21   350.67  0.14 12
1988  1 22   350.38  0.17  5
1988  1 23   350.40  0.11 14
1988  1 24   350.68  0.12 19
1988  1 25   350.42  0.16 11
1988  1 26   350.44  0.12 11
1988  1 27   350.76  0.15  4
1988  1 28   350.82  0.26  5
1988  1 29   350.59  0.27 14
1988  1 30  -999.99 -9.99  0
1988  1 31  -999.99 -9.99  0
1988  2  1  -999.99 -9.99  0
1988  2  2   351.74  0.28 16
1988  2  3   351.48  0.12 12
1988  2  4   351.69  0.29 15
1988  2  5   351.57  0.11  9
1988  2  6   351.48  0.17  7
1988  2  7  -999.99 -9.99  0
1988  2  8   351.62  0.16 14
1988  2  9   351.61  0.24 17
1988  2 10   351.07  0.24 12
1988  2 11   351.06  0.17 20
1988  2 12   351.06  0.17 18
1988  2 13   351.12  0.17 23
1988  2 14   350.99  0.18 20
1988  2 15   351.20  0.23 10
1988  2 16   351.52  0.17 16
1988  2 17   351.32  0.13 15
1988  2 18   351.17  0.18 14
1988  2 19   350.97  0.17 12
1988  2 20   350.83  0.18 15
1988  2 21   351.64  0.13 15
1988  2 22   351.40  0.08 12
1988  2 23   351.95  0.13  8
1988  2 24   351.84  0.17  5
1988  2 25   351.90  0.12  5
1988  2 26   352.76  0.16  3
1988  2 27   352.54  0.15 19
1988  2 28   352.52  0.07 12
1988  2 29   353.33  0.20  6
1988  3  1   353.53  0.22 24
1988  3  2   353.42  0.10 19
1988  3  3   353.08  0.12 21
1988  3  4   352.88  0.22 17
1988  3  5   352.62  0.12 24
1988  3  6   352.69  0.14 14
1988  3  7   352.61  0.12 16
1988  3  8   352.56  0.14  4
1988  3  9   352.67  0.10 13
1988  3 10   352.44  0.13 17
1988  3 11   352.15  0.16 17
1988  3 12   351.27  0.15 18
1988  3 13   350.89  0.09 18
1988  3 14   351.12  0.12 19
1988  3 15   351.58  0.26  4
1988  3 16   351.38  0.22 16
1988  3 17   351.92  0.13  5
1988  3 18   351.84  0.20  8
1988  3 19   351.34  0.13  4
1988  3 20   351.17  0.15 13
1988  3 21   351.51  0.14 13
1988  3 22   352.22  0.15  4
1988  3 23   353.35  0.08  2
1988  3 24   351.96  0.04  2
1988  3 25   351.99  0.24 21
1988  3 26   352.25  0.17 21
1988  3 27   352.19  0.11 13
1988  3 28   352.23  0.10  5
1988  3 29   352.34  0.22 13
1988  3 30   352.53  0.23 12
1988  3 31   352.98  0.29 17
1988  4  1   353.28  0.21 10
1988  4  2   353.09  0.14 20
1988  4  3   353.03  0.15 10
1988  4  4   352.88  0.17 11
1988  4  5   352.83  0.06  2
1988  4  6   353.05  0.20 14
1988  4  7   352.94  0.14 16
1988  4  8   353.21  0.25  9
1988  4  9   353.17  0.17 12
1988  4 10   353.53  0.23 13
1988  4 11   354.07  0.10 17
1988  4 12   353.69  0.24 12
1988  4 13   353.24  0.21 19
1988  4 14   352.90  0.12 12
1988  4 15   352.84  0.15 14
1988  4 16   352.80  0.11 12
1988  4 17   352.71  0.21 15
1988  4 18   353.20  0.20 21
1988  4 19   353.14  0.20 14
1988  4 20   353.95  0.11  8
1988  4 21   353.83  0.21 19
1988  4 22   353.98  0.14 14
1988  4 23   353.74  0.16 15
1988  4 24   353.85  0.17 15
1988  4 25   354.17  0.17 10
1988  4 26   354.16  0.10  4
1988  4 27   354.69  0.18  8
1988  4 28   354.80  0.20  6
1988  4 29   354.50  0.22 14
1988  4 30   354.49  0.19 10
1988  5  1   354.30  0.17 15
1988  5  2   354.17  0.06 10
1988  5  3   354.15  0.09 12
1988  5  4   353.77  0.24 14
1988  5  5   353.51  0.08 17
1988  5  6   353.51  0.24 17
1988  5  7   353.68  0.16  8
1988  5  8   353.64  0.16 16
1988  5  9   353.96  0.26 18
1988  5 10   354.21  0.12 10
1988  5 11   354.21  0.11 19
1988  5 12   354.45  0.22  8
1988  5 13   354.28  0.09 11
1988  5 14   354.16  0.13 11
1988  5 15   354.14  0.19  6
1988  5 16   354.18  0.19 14
1988  5 17   353.66  0.17  8
1988  5 18   354.08  0.11  4
1988  5 19   354.33  0.15 14
1988  5 20   353.94  0.16 16
1988  5 21   354.69  0.17 20
1988  5 22   354.65  0.13 17
1988  5 23   354.59  0.10 19
1988  5 24   354.65  0.20 21
1988  5 25   354.58  0.11 19
1988  5 26   354.57  0.16 17
1988  5 27   354.35  0.18 16
1988  5 28   354.23  0.19  8
1988  5 29   354.14  0.23 17
1988  5 30   353.68  0.13 13
1988  5 31   353.93  0.13 16
1988  6  1  -999.99 -9.99  0
1988  6  2   353.79  0.27  5
1988  6  3   353.66  0.17 11
1988  6  4   353.76  0.21 17
1988  6  5   353.76  0.17 22
1988  6  6   354.17  0.23 21
1988  6  7   354.18  0.11 21
1988  6  8   354.34  0.09 14
1988  6  9   354.44  0.18 16
1988  6 10   354.35  0.20 20
1988  6 11   354.10  0.19 11
1988  6 12   353.58  0.20  7
1988  6 13   353.76  0.18  8
1988  6 14   353.86  0.19 23
1988  6 15   353.85  0.23 18
1988  6 16   353.85  0.20 12
1988  6 17   353.44  0.07 10
1988  6 18   353.48  0.12 12
1988  6 19   353.44  0.15 15
1988  6 20   353.33  0.11 17
1988  6 21   353.30  0.18 23
1988  6 22   353.44  0.11 16
1988  6 23   353.08  0.14 21
1988  6 24   353.16  0.11 24
1988  6 25   353.10  0.10 23
1988  6 26   353.19  0.12 22
1988  6 27   353.09  0.12 24
1988  6 28   353.23  0.12 24
1988  6 29   353.10  0.11 11
1988  6 30   353.01  0.21 12
1988  7  1   353.43  0.14  9
1988  7  2   353.34  0.13 10
1988  7  3   352.84  0.08  5
1988  7  4   353.07  0.12 17
1988  7  5   353.04  0.07 18
1988  7  6   353.10  0.06 11
1988  7  7   352.55  0.18 18
1988  7  8   352.53  0.10 22
1988  7  9   352.32  0.18 19
1988  7 10   352.25  0.14  7
1988  7 11   352.41  0.26  8
1988  7 12   352.58  0.17  5
1988  7 13   352.81  0.13 15
1988  7 14   352.79  0.13  6
1988  7 15   352.83  0.20  5
1988  7 16   352.77  0.09  4
1988  7 17   352.42  0.11 11
1988  7 18   352.53  0.15 10
1988  7 19   352.47  0.09  5
1988  7 20   353.05  0.09  5
1988  7 21   353.38  0.10  6
1988  7 22   353.09  0.08  5
1988  7 23   352.53  0.12  9
1988  7 24   352.05  0.20 15
1988  7 25   351.95  0.13 14
1988  7 26   351.74  0.19  8
1988  7 27   351.47  0.10 11
1988  7 28   351.97  0.12 19
1988  7 29   351.96  0.21  5
1988  7 30   351.86  0.25  8
1988  7 31   351.26  0.20 20
1988  8  1   351.65  0.22  8
1988  8  2   350.82  0.26  9
1988  8  3   350.91  0.21  4
1988  8  4   351.12  0.19 15
1988  8  5   351.05  0.12 19
1988  8  6   351.10  0.12  4
1988  8  7   350.61  0.16 11
1988  8  8   350.80  0.04  8
1988  8  9   350.81  0.12 18
1988  8 10   350.92  0.21 20
1988  8 11   350.67  0.16 15
1988  8 12   350.54  0.10 24
1988  8 13   350.43  0.18 12
1988  8 14   350.22  0.18  5
1988  8 15  -999.99 -9.99  0
1988  8 16   350.96  0.06  5
1988  8 17   351.12  0.08  3
1988  8 18   350.34  0.15  9
1988  8 19   350.31  0.29  7
1988  8 20   350.12  0.15  6
1988  8 21   350.94  0.09 13
1988  8 22   350.91  0.13  7
1988  8 23   350.62  0.07  6
1988  8 24   350.65  0.07  6
1988  8 25   348.76  0.11  2
1988  8 26   348.58  0.14 17
1988  8 27   348.78  0.14 17
1988  8 28   348.86  0.10  4
1988  8 29   349.99  0.13  8
1988  8 30   349.84  0.24 16
1988  8 31   349.99  0.20  6
1988  9  1   349.17  0.13  3
1988  9  2   349.50  0.14 15
1988  9  3   349.22  0.16  6
1988  9  4   349.60  0.13  3
1988  9  5   348.62  0.14 16
1988  9  6   348.89  0.23 15
1988  9  7   348.58  0.27  9
1988  9  8   348.55  0.27  9
1988  9  9   348.39  0.19 11
1988  9 10   348.75  0.14  7
1988  9 11   348.90  0.27  6
1988  9 12   349.31  0.21 12
1988  9 13   349.04  0.21  7
1988  9 14   348.78  0.23  3
1988  9 15   348.43  0.09  4
1988  9 16   348.57  0.09  8
1988  9 17   348.80  0.08  6
1988  9 18   349.13  0.16 16
1988  9 19   349.26  0.26 15
1988  9 20   348.76  0.18 12
1988  9 21   348.23  0.16 15
1988  9 22   348.39  0.15  6
1988  9 23   348.90  0.18 19
1988  9 24   348.79  0.16  3
1988  9 25   347.91  0.11  2
1988  9 26   348.41  0.20  3
1988  9 27   348.70  0.27  6
